# x y
0 2
1 3
2 6


-3.0 11.0
-2.9 10.41
-2.8 9.84
-2.7 9.290000000000001
-2.6 8.760000000000002
-2.5 8.25
-2.4 7.76
-2.3 7.289999999999999
-2.2 6.840000000000001
-2.1 6.41
-2.0 6.0
-1.9 5.609999999999999
-1.7999999999999998 5.239999999999999
-1.7 4.89
-1.5999999999999999 4.56
-1.5 4.25
-1.4 3.96
-1.2999999999999998 3.6899999999999995
-1.2 3.44
-1.0999999999999999 3.21
-0.9999999999999999 3.0
-0.8999999999999999 2.8099999999999996
-0.7999999999999998 2.6399999999999997
-0.6999999999999998 2.4899999999999998
-0.5999999999999999 2.36
-0.4999999999999999 2.25
-0.39999999999999986 2.1599999999999997
-0.2999999999999998 2.09
-0.19999999999999984 2.04
-0.09999999999999984 2.01
1.6653345369377348e-16 2.0
0.10000000000000017 2.0100000000000002
0.20000000000000018 2.04
0.30000000000000016 2.0900000000000003
0.4000000000000002 2.16
0.5000000000000002 2.25
0.6000000000000002 2.3600000000000003
0.7000000000000002 2.49
0.8000000000000003 2.6400000000000006
0.9000000000000002 2.8100000000000005
1.0000000000000002 3.0000000000000004
1.1000000000000003 3.210000000000001
1.2000000000000002 3.4400000000000004
1.3000000000000003 3.6900000000000004
1.4000000000000004 3.960000000000001
1.5000000000000002 4.250000000000001
1.6000000000000003 4.5600000000000005
1.7000000000000002 4.890000000000001
1.8000000000000003 5.240000000000001
1.9000000000000004 5.610000000000001
2.0000000000000004 6.000000000000002
2.1 6.41
2.2 6.840000000000001
2.3000000000000003 7.290000000000001
2.4000000000000004 7.760000000000002
2.5000000000000004 8.250000000000004
2.6000000000000005 8.760000000000002
2.7 9.290000000000001
2.8000000000000003 9.840000000000002
2.9000000000000004 10.410000000000002
3.0000000000000004 11.000000000000004
3.1000000000000005 11.610000000000003
3.2 12.240000000000002
3.3000000000000003 12.890000000000002
3.4000000000000004 13.560000000000002
3.5000000000000004 14.250000000000004
3.6000000000000005 14.960000000000004
3.7 15.690000000000001
3.8000000000000003 16.44
3.9000000000000004 17.21
4.0 18.0
4.1000000000000005 18.810000000000006
4.2 19.64
4.300000000000001 20.490000000000006
4.4 21.360000000000003
4.5 22.25
4.6000000000000005 23.160000000000004
4.7 24.090000000000003
4.800000000000001 25.040000000000006
4.9 26.010000000000005
5.0 27.0
